,Country,Year,Total,Temperature,Coal,Oil,Gas,Cement
171,KAZAKHSTAN,2014.0,0.00797042894804133,0.5932203389830508,0.012624505552799448,0.003165894254556901,0.005675921543919388,0.0013275674456744567
172,KAZAKHSTAN,2015.0,0.008068314781699427,0.576271186440678,0.012157958008139272,0.003216362658655304,0.006884319182060922,0.00141729889298893
173,KAZAKHSTAN,2016.0,0.008164494298999545,0.3389830508474576,0.012144424266347814,0.0033441955395318553,0.00715540664313796,0.0014450877408774087
174,KAZAKHSTAN,2018.0,0.008892132604019344,0.7966101694915254,0.01265972118607949,0.003824926899940049,0.008966807877557312,0.0015952300123001232
175,KAZAKHSTAN,2019.0,0.00796843210132782,0.4406779661016949,0.011686935359345047,0.0038341562200850856,0.006595454865945503,0.0015580774907749079
176,KAZAKHSTAN,2020.0,0.007451586743296271,0.3728813559322034,0.01201012197703957,0.0994307237536166,0.08266541576498429,0.06064771547656981
177,JAPAN,1991.0,0.03149047566302695,0.9322033898305084,0.021098320861108397,0.05438096344415765,0.01660593735362378,0.016542330873308732
178,JAPAN,1992.0,0.03175278630593676,0.3559322033898305,0.020723366584808535,0.05547937705614643,0.01679426212531405,0.017083145141451414
179,JAPAN,1993.0,0.03156354896917126,0.4406779661016949,0.02108676050762666,0.05430088005823929,0.017158148721295043,0.01690221156211562
180,JAPAN,1994.0,0.03304751707666402,0.847457627118644,0.021599166641372344,0.05754120236446245,0.018001608443368577,0.0173419909799098
181,JAPAN,1995.0,0.033381813552771304,1.0,0.022260598805477563,0.05732345518586303,0.018652960602856688,0.01727840385403854
182,JAPAN,1996.0,0.03371993352486072,0.4576271186440678,0.022846872593573892,0.05712574604844152,0.019411270458987682,0.017449585895858957
183,JAPAN,1997.0,0.03352285710036168,0.6610169491525424,0.023216146618256377,0.05592375951290457,0.020010873479372127,0.016369857728577287
184,JAPAN,1998.0,0.032447103613554344,0.03389830508474576,0.02173648894164343,0.05464322176261215,0.020441936290643982,0.014498810578105783
185,JAPAN,1999.0,0.033433760153805114,0.6440677966101694,0.17272676120655506,0.10002400035184286,0.021680783767514502,0.0493481941194472
186,JAPAN,2000.0,0.03404753491190535,0.5932203389830508,0.02470933584415475,0.05465767089899672,0.02230832771139045,0.01438529848298483
187,JAPAN,2001.0,0.03365363160132551,0.7966101694915254,0.025312462030903034,0.05290125616150091,0.022180126026362545,0.014093556785567854
188,JAPAN,2003.0,0.03467042838039199,0.06779661016949153,0.027345041824659026,0.052987439067918196,0.02336072644757671,0.013093592865928658
189,JAPAN,2004.0,0.034545964669078756,0.3389830508474576,0.02787612379124158,0.0520844027573253,0.023218602747829453,0.012823366133661336
190,JAPAN,2005.0,0.03474884363714278,0.9661016949152542,0.02857602101544832,0.05185078315068156,0.02301409876150168,0.013234787207872079
191,JAPAN,2006.0,0.034129230278753774,0.559322033898305,0.028385638607484658,0.048870363509495966,0.025191713618303566,0.01311638950389504
192,JAPAN,2007.0,0.03509302817757525,0.13559322033898305,0.029548306685048712,0.049078321821277575,0.15442897874546546,1.0
193,JAPAN,2008.0,0.03318147341494952,0.03389830508474576,0.02830644136960291,0.04545846476683602,0.026738656723209454,0.011706667076670767
194,JAPAN,2009.0,0.03131780839998511,0.5254237288135594,0.027308569420344483,0.04165050152031776,0.02643687032330818,0.01037658138581386
195,JAPAN,2010.0,0.032711614336887795,0.8983050847457628,0.029614379914009045,0.04212687146271208,0.027896795507699017,0.009971820828208283
196,JAPAN,2011.0,0.034059406581469574,0.559322033898305,0.02858450421993118,0.04460221496708388,0.03241866377021323,0.010243089790897908
197,JAPAN,2012.0,0.03516909203432336,0.6440677966101694,0.029882567119204163,0.10002400035184286,0.08444341596081253,0.0493481941194472
198,JAPAN,2013.0,0.03542222229016217,0.8813559322033898,0.031955657846949675,0.043722172889595345,0.03353904303386139,0.010990244362443623
199,JAPAN,2014.0,0.03404264271296871,0.8305084745762712,0.03140539949175874,0.0401038757932732,0.03380810513463648,0.010888632636326364
200,JAPAN,2015.0,0.03294211464315796,0.2033898305084746,0.03093342875020377,0.038451843851641715,0.03222330182276145,0.010633923739237394
201,JAPAN,2016.0,0.03241038031232563,0.0847457627118644,0.030316930668473074,0.03719614990881096,0.03289898458887511,0.010647589585895859
202,JAPAN,2017.0,0.031991581411622234,0.864406779661017,0.03044522210282985,0.0362214808495696,0.03212704915367616,0.010835907339073391
203,JAPAN,2018.0,0.030779432539292394,0.4067796610169492,0.029347765532915203,0.03489804408897011,0.03059200688754624,0.010735114391143911
204,JAPAN,2020.0,0.02805055903722506,0.3389830508474576,0.02651763263521037,0.03128058829743973,0.029108073684422225,0.010041109881098811
205,GREECE,1991.0,0.002192831026499581,0.11864406779661017,0.0025353752434007417,0.0028920548510941208,0.00010888367842914317,0.0023434879048790484
206,GREECE,1992.0,0.0022351216530847053,0.7288135593220338,0.002674336010074966,0.0028777552620032998,5.404321368158127e-05,0.002403090610906109
207,GREECE,1993.0,0.002216494701034119,0.847457627118644,0.002652332551034734,0.0028606022846240416,4.1590824143556595e-05,0.002408785567855679
208,GREECE,1994.0,0.002274349966207397,0.423728813559322,0.0027831950641339994,0.10002400035184286,0.08444341596081253,0.0493481941194472
209,GREECE,1995.0,0.0022887226563453908,0.13559322033898305,0.002669823899096648,0.003029935754689184,2.5348190321701367e-05,0.0026061467814678147
210,GREECE,1996.0,0.0023467518945367236,0.847457627118644,0.0025902898125605904,0.003300677439073739,2.714328014190511e-05,0.002613469044690447
211,GREECE,1997.0,0.0024731419841870672,1.0,0.0028160989323397466,0.0033809549286301396,5.5965534154105696e-05,0.0026271812218122185
212,GREECE,1998.0,0.002603135912366118,0.3220338983050847,0.002944156831584113,0.0035140741362165223,0.08444341596081253,0.002617152521525215
213,GREECE,1999.0,0.002584609228751608,0.5423728813559322,0.002846333258350203,0.0034822160260018537,0.00037246034666070586,0.0026102353423534236
214,GREECE,2000.0,0.0027204854190263092,0.0,0.00303020883992168,0.003556448758857045,0.0005207302153196064,0.00268009963099631
215,GREECE,2002.0,0.0027751595750241604,0.864406779661017,0.0030098041164176676,0.003739626857232023,0.0005544544453792864,0.0025884653546535464
216,GREECE,2003.0,0.002884818886375653,0.9322033898305084,0.0030145623195884036,0.0040186350396672395,0.0006220139217615657,0.002610958999589996
217,GREECE,2004.0,0.002896106474770288,0.3898305084745763,0.0031127607449145446,0.0038926553786670795,0.0006857904764874859,0.0026092255022550225
218,GREECE,2005.0,0.003014866805251052,0.6949152542372882,0.0030802133914778354,0.004231675124032619,0.0007041298662291376,0.0027843849938499385
219,GREECE,2006.0,0.002975238928613324,0.864406779661017,0.002827064651609244,0.004372049643688848,0.0008216767360021138,0.0027057064370643704
220,GREECE,2007.0,0.003032577668408397,0.4067796610169492,0.0029864351911953156,0.004239875354647589,0.0010209897640196838,0.0026267449774497746
221,GREECE,2008.0,0.002939123656475458,0.03389830508474576,0.002859716979577277,0.004130962555764902,0.0010603539863670262,0.002481973349733497
222,GREECE,2009.0,0.002756803088854534,0.7966101694915254,0.002790464683307274,0.003920603062083643,0.0008660658499294961,0.0018785252152521525
223,GREECE,2010.0,0.0025689496344981975,0.9830508474576272,0.0027251490648410384,0.003424309304775868,0.0009370362323403311,0.0017255420254202543
224,GREECE,2011.0,0.0024921189318706277,0.23728813559322035,0.0834456871772472,0.0031407033126674296,0.00115213030712663,0.0009964846248462485
225,GREECE,2012.0,0.002408175993281736,0.3898305084745763,0.0028578350785647922,0.002800263192057407,0.0010583827612038873,0.0012707269372693726
226,GREECE,2013.0,0.0021471401726531982,0.847457627118644,0.002461440750835847,0.002525961617787021,0.0009592300701173957,0.0014919872898728986
227,GREECE,2014.0,0.0020642490278446743,0.9830508474576272,0.002324339694355461,0.0025727684625230715,0.0007269025838600806,0.0015670049200492003
228,GREECE,2015.0,0.0019641427526361902,0.3898305084745763,0.001973650546729225,0.0026937484966360324,0.0007891076504260933,0.0014215994259942598
229,GREECE,2016.0,0.0018680418211947942,0.711864406779661,0.0015514054433870585,0.0027418554954985134,0.0010345952058620905,0.0015466342763427634
230,GREECE,2017.0,0.001961915676864375,0.2542372881355932,0.0017125740372397095,0.0026979264235229574,0.0012469451260033722,0.0015109512095120951
231,GREECE,2018.0,0.0018793099114508373,0.4067796610169492,0.0016349536762734172,0.0026011476943869826,0.0011862281219485714,0.0014019979499794999
232,GREECE,2019.0,0.0017168049811567049,0.23728813559322035,0.001171410861473421,0.002609476895365793,0.0013073689634368955,0.0013777019270192702
233,GREECE,2020.0,0.0014431850133381488,0.4406779661016949,0.0006568359406226861,0.0023767969415174005,0.001443900137213852,0.0012209036490364905
234,FRANCE,1991.0,0.011226149166628922,0.6949152542372882,0.0056856653798569275,0.01980131777632262,0.008739271481845761,0.004201475194751948
235,FRANCE,1992.0,0.01091011254898646,0.13559322033898305,0.005151964431597018,0.019544027085198968,0.008871817577143658,0.003775337023370234
236,FRANCE,1993.0,0.010409358683810734,0.8983050847457628,0.004168192754401312,0.01929249923063446,0.00890169232809371,0.0034663054530545303
237,FRANCE,1994.0,0.01024293004303515,0.8813559322033898,0.004083032763821684,0.01887370483431074,0.008848090956523322,0.003536956539565396
238,FRANCE,1995.0,0.010360322968786811,0.03389830508474576,0.004158902441939645,0.019047833620171616,0.00899913296272508,0.003478783517835178
239,FRANCE,1996.0,0.010767847927095744,0.01694915254237288,0.004316054231858924,0.019511339578888197,0.009934782210965547,0.0033990795407954078
240,FRANCE,1997.0,0.010567528635831549,0.8305084745762712,0.004048902553907607,0.019309240345369398,0.009838138173594135,0.003265547765477655
241,FRANCE,1998.0,0.011098514675029718,0.7457627118644068,0.004713050967230595,0.019903618737758564,0.01007689178850268,0.003497149651496515
242,FRANCE,1999.0,0.011059377191410175,0.3389830508474576,0.004387150957220105,0.019936642279916834,0.010572689372609606,0.0033739823698236983
243,FRANCE,2000.0,0.010914982391136245,0.11864406779661017,0.004340604718514852,0.019261350538432455,0.011025915815820199,0.003440978679786798
244,FRANCE,2001.0,0.011044027086283286,0.9322033898305084,0.0037071308598381095,0.02009129095104187,0.011576393551437537,0.003477139811398114
245,FRANCE,2002.0,0.010940915131209938,0.7796610169491526,0.0038709807556911425,0.019642559714069332,0.011508621849619783,0.003470669946699467
246,FRANCE,2003.0,0.011068856118445505,0.3559322033898305,0.00391213276515708,0.01969409374390012,0.011984403162294039,0.0034355428454284544
247,FRANCE,2004.0,0.011102440623886692,0.5254237288135594,0.0038488448825743753,0.01969385305862941,0.012190048040134141,0.003636435014350144
248,FRANCE,2005.0,0.011166784130649605,0.5932203389830508,0.004103356364602439,0.019454838893864984,0.012413518285419622,0.003651437064370644
249,FRANCE,2006.0,0.010905097320301205,0.2033898305084746,0.0834456871772472,0.1963126415421642,0.08444341596081253,0.003728947519475195
250,FRANCE,2007.0,0.010640757657400794,0.3220338983050847,0.0040596217823472254,0.01830742642702407,0.011670837662298525,0.003793163181631817
251,FRANCE,2008.0,0.010482103515089148,0.4915254237288136,0.003715349169728321,0.018042819017086986,0.01206669994950792,0.0035511734317343175
252,FRANCE,2009.0,0.009949954302702058,0.4406779661016949,0.002985974034092839,0.017623126526885413,0.011861600868936867,0.003064440344403444
253,FRANCE,2010.0,0.010100982865942994,0.8305084745762712,0.003245072770260566,0.01733430809058713,0.012557711804278478,0.0031471566215662155
254,FRANCE,2011.0,0.009506520353392308,0.1016949152542373,0.0027723218951949662,0.16901175422164588,0.011479667526790683,0.0493481941194472
255,FRANCE,2012.0,0.009568819899682212,0.8813559322033898,0.0030844411410675056,0.01645701254717227,0.01184814148736028,0.0029897129971299713
256,FRANCE,2013.0,0.00961495629813118,0.864406779661017,0.003267080282114982,0.016339963516787324,0.011938776393562734,0.00291089954899549
257,FRANCE,2014.0,0.00876501933029643,0.711864406779661,0.0025930244655411323,0.015859003379804077,0.009986048971984515,0.0027743948339483395
258,FRANCE,2015.0,0.008885641153192514,0.3728813559322034,0.002491345602985018,0.015992986899458182,0.010642793854321913,0.002627651086510865
259,FRANCE,2016.0,0.00896276494817169,0.864406779661017,0.0023620140570536495,0.015777599505863982,0.011642013054584637,0.0026396666666666665
260,FRANCE,2017.0,0.009044149288695952,0.423728813559322,0.0026274618256186943,0.01570989589767822,0.011655706498717909,0.002579448954489545
261,FRANCE,2018.0,0.008641491745382621,0.0,0.0023070130500044018,0.015198652919779853,0.011084585360929433,0.0026630254202542024
262,FRANCE,2019.0,0.008475904679866907,0.15254237288135594,0.0019301664416784968,0.015065381977588275,0.011292066518369268,0.002701257482574826
263,FRANCE,2020.0,0.007495462409435442,0.3220338983050847,0.0015669163605441132,0.013182130720085809,0.01046624909805432,0.0024576744567445675
264,ICELAND,1991.0,0.0,0.8305084745762712,1.4909041030943643e-07,0.0,1.7129717835568966e-08,1.96719967199672e-05
265,ICELAND,1992.0,3.945339122045747e-06,1.0,0.0,1.2437944014780854e-05,1.490677735309055e-08,1.8490774907749077e-05
266,ICELAND,1993.0,8.01424736031019e-06,0.8983050847457628,3.659292570683085e-06,1.925255333381551e-05,1.4252971328832194e-08,1.601148011480115e-05
267,ICELAND,1994.0,6.629528931378499e-06,0.5254237288135594,3.3245699828315073e-06,1.695539024520833e-05,1.9091135908344036e-08,1.4980729807298074e-05
268,ICELAND,1995.0,9.796479707413748e-06,0.4576271186440678,3.5286059231435746e-06,2.5196612696926476e-05,2.392930048785588e-08,1.5102911029110292e-05
269,ICELAND,1996.0,1.1254767876425003e-05,0.23728813559322035,2.5491536821535065e-06,3.0505865671184072e-05,2.222940482478415e-08,1.6735137351373515e-05
270,ICELAND,1997.0,1.3842356949333634e-05,0.5932203389830508,5.1179070394591e-06,3.5899775699595793e-05,2.3406255668449196e-08,1.864370643706437e-05
271,ICELAND,1998.0,0.05905815445240569,0.7966101694915254,2.7618267674478473e-06,0.10002400035184286,2.3537016873300868e-08,0.8921689216892169
272,ICELAND,1999.0,1.9818091449352535e-05,0.7627118644067796,7.650915904453427e-06,4.601066336932654e-05,2.4975390126669253e-08,2.476178761787618e-05
273,ICELAND,2001.0,2.046972841032858e-05,0.11864406779661017,1.7221271182275674e-05,3.388655804142903e-05,2.8505942657664384e-08,2.3652726527265273e-05
274,ICELAND,2002.0,2.389870396444781e-05,0.2542372881355932,1.793709118257597e-05,4.458469832892367e-05,2.667528578974098e-08,1.5690036900369005e-05
275,ICELAND,2003.0,2.372845258280473e-05,0.1016949152542373,1.7763285249701873e-05,4.549113639488592e-05,2.8505942657664384e-08,1.3166461664616647e-05
276,ICELAND,2004.0,2.7071614752417665e-05,0.11864406779661017,1.8792234975398055e-05,5.373859673480487e-05,2.471386771696591e-08,2.041451414514145e-05
277,ICELAND,2005.0,2.3520040943752344e-05,0.8983050847457628,1.6049476366488e-05,4.653140551679325e-05,6.668821447435245e-09,2.211931119311193e-05
278,ICELAND,2006.0,2.827254367304939e-05,0.5084745762711864,1.808830765934258e-05,5.709652486369357e-05,7.714911086248618e-09,2.5029930299302993e-05
279,ICELAND,2007.0,3.74153907593823e-05,0.9491525423728814,2.3485393800459547e-05,7.629601564203449e-05,1.529906096764556e-08,2.590077900779008e-05
280,ICELAND,2008.0,4.5976448988407083e-05,0.7288135593220338,2.6330668676351537e-05,9.5366698079605e-05,1.6606673016162278e-08,2.4939729397293974e-05
281,ICELAND,2009.0,4.378062956877408e-05,0.6779661016949152,2.5171630259306923e-05,9.425408565687503e-05,1.7260479040420635e-08,1.151988519885199e-05
282,ICELAND,2010.0,4.100035142223329e-05,0.7796610169491526,2.5460509539175654e-05,8.555887456259255e-05,1.3206881690018821e-08,4.068880688806888e-06
283,ICELAND,2011.0,3.769788453773036e-05,0.1016949152542373,2.63488731203911e-05,7.454503232290783e-05,1.6868195425865622e-08,8.055350553505535e-06
284,ICELAND,2012.0,3.760905069468707e-05,0.6779661016949152,2.7643448274080666e-05,7.481528680392044e-05,1.1768508436650435e-09,0.0
285,ICELAND,2013.0,3.731806187670372e-05,0.559322033898305,2.777832061495774e-05,7.374115486035143e-05,3.922836145550145e-09,0.0
286,ICELAND,2014.0,3.613878856504702e-05,0.288135593220339,2.5397259062074677e-05,7.23617714526171e-05,1.5168299762793893e-08,0.0
287,ICELAND,2016.0,3.745570848717517e-05,0.9661016949152542,2.7717594841774666e-05,7.616745033586931e-05,6.276537832880232e-09,0.0
288,ICELAND,2017.0,4.059579875693504e-05,0.711864406779661,2.9918870899872814e-05,8.314951049790549e-05,2.0921792776267438e-09,0.0
289,ICELAND,2018.0,4.214197687569678e-05,0.5932203389830508,3.136778519043797e-05,8.515252070265274e-05,0.0,0.0
290,ICELAND,2019.0,3.910291015664736e-05,0.6610169491525424,2.9307028837243756e-05,7.777755459549927e-05,2.5498434946075938e-08,0.0
291,ICELAND,2020.0,3.3240334978246456e-05,0.711864406779661,2.8214828634446596e-05,6.058107402190562e-05,2.196788241508081e-08,0.0
292,USA,1991.0,0.13653796373271743,0.6949152542372882,0.11942820140781336,0.17174708893666307,0.13638731369916984,0.013422085690856908
293,USA,1992.0,0.06890161307742158,0.3728813559322034,0.1106721964877432,0.10002400035184286,0.08444341596081253,0.013527255432554326
294,USA,1993.0,0.14218448052281707,0.2542372881355932,0.12488217829686213,0.17663048298469222,0.14509820790738354,0.01428371176711767
295,USA,1994.0,0.14464443351299208,0.3389830508474576,0.12585998788575573,0.1803109233004671,0.14873710315770333,0.014887425994259943
296,USA,1995.0,0.14632239671881372,0.13559322033898305,0.12716010390083057,0.17960291934415376,0.15517378083837408,0.015201016400164002
297,USA,1996.0,0.1514095065729849,0.5254237288135594,0.13250473506592034,0.18671765371741417,0.15780126275227271,0.01529679991799918
298,USA,1997.0,0.15344383213385063,0.22033898305084745,0.13552260155854148,0.18840150107618134,0.1588067552213382,0.01581006396063961
299,USA,1998.0,0.15466454972342936,0.9152542372881356,0.13712348302665137,0.19200411271908213,0.15581521593732503,0.01617911890118901
300,USA,1999.0,0.15663868973536055,0.8983050847457628,0.1372053551883341,0.1971597769771396,0.15679618898058517,0.016498042230422304
301,USA,2000.0,0.16219469319959684,0.8813559322033898,0.14386582948003862,0.2015611777480787,0.16375644629399044,0.016992746617466175
302,USA,2001.0,0.15938021761027887,0.864406779661017,0.13955307457112337,0.20267560126468678,0.15683925139132812,0.017061651086510865
303,USA,2002.0,0.1604781020776919,0.7966101694915254,0.13987825736590243,0.20219276295627436,0.16201401858762265,0.017697364493644934
304,USA,2004.0,0.1649350072277406,0.6440677966101694,0.14389899824283703,0.21310554306291749,0.15759828370311593,0.01881327634276343
305,USA,2005.0,0.1654646866759061,0.1016949152542373,0.145463032321661,0.2140733348909232,0.15529445355474902,0.018939779007790078
306,USA,2006.0,0.16329534254621153,0.288135593220339,0.14306214984983512,0.21136643206526773,0.15348546198781268,0.0192089971299713
307,USA,2007.0,0.16540222151679587,0.423728813559322,0.14458712861935738,0.20996974467465274,0.16320587231812633,0.018658827798277985
308,USA,2008.0,0.15956576375793352,0.4915254237288136,0.14193100775009385,0.19553715854164033,0.16387343023677653,0.01698058712587126
309,USA,2009.0,0.14781049632815424,0.3050847457627119,0.12440313526167694,0.18460294472709302,0.1610652308458023,0.012142125461254611
310,USA,2010.0,0.1531614041044125,0.288135593220339,0.13173243816981203,0.18621482459754876,0.16874922671419385,0.012894315293152932
311,USA,2011.0,0.14952706226159246,0.7796610169491526,0.12442194217979881,0.1822782995283613,0.17135914595990764,0.013205558835588355
312,USA,2012.0,0.14410170662784008,0.4745762711864407,0.11017412030767718,0.10002400035184286,0.08444341596081253,0.0493481941194472
313,USA,2013.0,0.14775516255255497,0.711864406779661,0.11427777418870447,0.18004710437580093,0.18442127512691686,0.014911532185321853
314,USA,2014.0,0.14904816634914533,0.576271186440678,0.11362001520304148,0.18192886672230024,0.18764495961606778,0.016170159081590814
315,USA,2015.0,0.14494106163493753,0.9491525423728814,0.09824806857927879,0.18499701262065782,0.19300261754066253,0.016362153341533413
316,USA,2016.0,0.14157486027059257,0.4576271186440678,0.08953095831761364,0.18615435531944527,0.19375057529372783,0.016170159081590814
317,USA,2017.0,0.1404745491613973,0.6949152542372882,0.0869186879676668,0.1873750752053877,0.19096258661609788,0.01653281467814678
318,USA,2018.0,0.14494320022745524,0.13559322033898305,0.08344535718126629,0.19147491458758417,0.21166581739966514,0.015978165231652318
319,USA,2019.0,0.14177405430620985,0.1016949152542373,0.07112230639211105,0.19095220037631908,0.21889413505225513,0.016767473964739647
320,USA,2020.0,0.12711801476408233,0.5084745762711864,0.05838244804745701,0.16587956473524568,0.21623690417968552,0.016682143091430915
321,GLOBAL,1991.0,0.6268182156595881,0.2033898305084746,0.5716323277436876,0.7875696048020805,0.5112341059605128,0.2081798290282903
322,GLOBAL,1992.0,0.6088901127640652,0.8983050847457628,0.5580102888841525,0.7472833487930414,0.5175684916350909,0.2168684173841738
323,GLOBAL,1993.0,0.6151704125038236,0.4915254237288136,0.5647831660505023,0.7478207721877187,0.5318138038878714,0.226122159901599
324,GLOBAL,1994.0,0.6193936214058179,0.576271186440678,0.5679511199457222,0.7504847728436173,0.5363933416338,0.24127126281262812
325,GLOBAL,1995.0,0.6325869492365016,0.5254237288135594,0.5842523567971218,0.7584391492468815,0.5505004304012903,0.2552039831898319
326,GLOBAL,1996.0,0.6514828626021387,0.2711864406779661,0.5989893779238946,0.781070792380755,0.5748251977544722,0.26048067199672
327,GLOBAL,1997.0,0.655344755084689,0.1864406779661017,0.5957834132823993,0.792708279321002,0.5769809040944459,0.27110801640016396
328,GLOBAL,1998.0,0.6529358714411214,0.711864406779661,0.5797345967273483,0.8005344921543037,0.5863953924402325,0.2700333193931939
329,GLOBAL,1999.0,0.6669359087315407,0.6271186440677966,0.5883187520943225,0.819082916556563,0.6043524692399603,0.2833171361213612
330,GLOBAL,2000.0,0.686386414961566,0.7457627118644068,0.611435100222925,0.8344478421685898,0.618669311925392,0.29599315908159085
331,GLOBAL,2001.0,0.6921691418913875,0.2711864406779661,0.6148992062062865,0.8416237135170258,0.6241997023940881,0.3092790746207462
332,GLOBAL,2002.0,0.7087004658288506,0.423728813559322,0.6430498103594364,0.841234469293294,0.6414953286079996,0.3263847802378024
333,GLOBAL,2003.0,0.745662220932341,0.3220338983050847,0.6988261342493159,0.8650348700563049,0.6644588884253486,0.349427098400984
334,GLOBAL,2004.0,0.7722287338425505,0.9152542372881356,0.7222873241119521,0.8944299201406068,0.6874365018031888,0.3733359241492415
335,GLOBAL,2005.0,0.7986013071553568,0.8305084745762712,0.7669181456958138,0.9022794963765782,0.7035823023762093,0.39536945510455107
336,GLOBAL,2006.0,0.8249902586348962,0.13559322033898305,0.809805251285367,0.9109414417042127,0.7200770018266718,0.431188487904879
337,GLOBAL,2007.0,0.8496305231955908,0.6440677966101694,0.848839829445923,0.913966719457658,0.744571792744074,0.4630542812628127
338,GLOBAL,2008.0,0.8652464858466994,0.8135593220338984,0.8765076869561194,0.91134678535031,0.7668217831745768,0.46893741779417797
339,GLOBAL,2009.0,0.8511742334379176,0.13559322033898305,0.8647898291560671,0.890739362699274,0.7521324320223611,0.4820539651496515
340,GLOBAL,2010.0,0.8997258339521559,0.3728813559322034,0.9252626615551509,0.9201412064109076,0.8101106099512424,0.5145051619516194
341,GLOBAL,2011.0,0.9300022932904256,0.7288135593220338,0.9791122621015399,0.9224259577222259,0.8325437989219217,0.5534233325133252
342,GLOBAL,2012.0,0.9440057852302967,0.0847457627118644,0.991445680587334,0.9348710817893605,0.8500254702166781,0.5676796113161132
343,GLOBAL,2013.0,0.952445109271664,0.9830508474576272,0.9982043548324748,0.9417359036780657,0.8555087170866665,0.5920811984419845
344,GLOBAL,2014.0,0.95941193577439,0.3898305084745763,1.0,0.9459757387699803,0.8701576745335692,0.6149701816318163
345,GLOBAL,2015.0,0.9589003717690155,0.3050847457627119,0.9773158475637155,0.0994307237536166,0.33553324746503044,0.06064771547656981
346,GLOBAL,2016.0,0.9579734003254755,0.5932203389830508,0.9540963967724264,0.973928860490893,0.9118827402222058,0.6099289876998769
347,GLOBAL,2017.0,0.9734140401911207,0.03389830508474576,0.9638210619537104,0.9916537517638637,0.934279406411519,0.618254688396884
348,GLOBAL,2018.0,0.9930946824385418,0.4067796610169492,0.9797570515502975,0.9935484779002519,0.9846118336399652,0.6433859745797458
349,GLOBAL,2019.0,1.0,0.9830508474576272,0.9783716096450198,1.0,1.0,0.663184414104141
350,GLOBAL,2020.0,0.9509587230174286,0.23728813559322035,0.9417358955219467,0.9065252598926297,0.9880696174296991,0.6713971020910209
